cust_id,income,age,years_with_bank,nbr_children,is_male,M_1_single,M_2_married,M_3_divorced,M_4_widowed
1362530,0.2722725916882288,0.5789473684210527,0.7777777777777777,0.0,0,1,0,0,0
1363346,0.2444348869635189,0.5526315789473684,0.5555555555555556,0.2,1,0,1,0,0
1362999,0.2039651213607386,0.3026315789473684,0.6666666666666666,0.4,1,0,0,0,1
1362938,0.0,0.0394736842105263,0.1111111111111111,0.0,1,1,0,0,0
1363468,0.2561304688638082,0.5263157894736842,0.2222222222222222,0.2,0,0,0,1,0
1362734,0.2289864522707881,0.5526315789473684,0.5555555555555556,0.0,0,0,1,0,0
1363264,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1363203,0.5730696393515403,0.5657894736842105,0.6666666666666666,0.2,1,0,1,0,0
1363121,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1362591,0.1868518351519524,0.6710526315789473,0.4444444444444444,0.0,0,1,0,0,0
1362713,0.2171035745749426,0.3552631578947368,0.0,0.0,1,0,1,0,0
1363060,0.3362930693618763,0.4342105263157895,0.6666666666666666,1.0,1,0,1,0,0
1362509,0.0214557739131641,0.9078947368421052,0.2222222222222222,0.0,1,0,1,0,0
1362652,0.1439056029190396,0.4342105263157895,0.1111111111111111,0.4,1,0,1,0,0
1362978,0.2293332963366329,0.368421052631579,0.1111111111111111,0.0,1,1,0,0,0
1362917,0.3153783721914301,0.5789473684210527,0.7777777777777777,0.0,0,0,1,0,0
1363447,0.118287700215737,0.368421052631579,0.1111111111111111,0.0,0,1,0,0,0
1363386,0.0834714928862282,0.9473684210526316,0.5555555555555556,0.0,1,0,1,0,0
1362570,0.1426361536380474,0.4868421052631578,0.0,0.4,0,0,1,0,0
1363182,0.7018528409997433,0.4868421052631578,0.0,0.0,0,0,1,0,0
1362835,0.0631186831024508,0.1973684210526315,0.7777777777777777,0.0,1,1,0,0,0
1363243,0.1150065553528444,0.2894736842105263,0.5555555555555556,0.4,1,0,1,0,0
1363304,0.1025271058637457,0.986842105263158,0.8888888888888888,0.0,0,0,0,0,1
1363039,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362692,0.0,0.0,0.5555555555555556,0.0,1,1,0,0,0
1362631,0.2385870960133743,0.5394736842105263,0.4444444444444444,0.0,0,0,1,0,0
1363161,0.0871272293402332,0.2368421052631579,0.1111111111111111,0.4,0,0,1,0,0
1363100,0.0873977677115922,0.3157894736842105,0.3333333333333333,0.0,1,1,0,0,0
1363426,0.2579548686501522,0.3026315789473684,0.6666666666666666,0.0,1,1,0,0,0
1362896,0.3104809339817005,0.5263157894736842,0.2222222222222222,0.2,0,0,1,0,0
1362549,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1363365,0.2862226600165097,0.2763157894736842,0.4444444444444444,0.6000000000000001,1,0,1,0,0
1363018,0.3252287436614247,0.3026315789473684,0.4444444444444444,0.4,1,0,1,0,0
1362488,0.0491339303675853,0.8421052631578947,0.7777777777777777,0.0,0,0,1,0,0
1362814,0.0,0.0394736842105263,0.1111111111111111,0.0,1,1,0,0,0
1362753,0.092621239343216,0.4605263157894737,0.8888888888888888,0.0,0,1,0,0,0
1363283,0.1595135858820591,0.1052631578947368,0.0,0.0,0,1,0,0,0
1363222,0.037847624464993,0.6578947368421052,0.3333333333333333,0.0,1,0,0,0,1
1362875,0.0602190667119876,0.7236842105263157,0.8888888888888888,0.0,0,0,1,0,0
1363487,0.0,0.0,0.5555555555555556,0.0,1,1,0,0,0
1362671,0.1580429670428768,0.1578947368421052,0.4444444444444444,0.0,0,1,0,0,0
1362610,0.0666079344048502,0.868421052631579,1.0,0.0,1,0,1,0,0
1363140,0.1434824531587089,0.4078947368421053,0.4444444444444444,0.0,1,1,0,0,0
1363079,0.176377144363437,0.4342105263157895,0.6666666666666666,0.2,0,0,1,0,0
1362528,0.0459082805552279,0.3421052631578947,1.0,0.0,0,1,0,0,0
1363344,0.0910396304029634,0.6973684210526315,0.6666666666666666,0.0,0,0,1,0,0
1362997,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362936,0.0594837572923964,0.513157894736842,0.2222222222222222,0.2,0,0,1,0,0
1363466,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1363405,0.1844031160470875,0.131578947368421,0.2222222222222222,0.4,0,0,1,0,0
1362589,0.2127818975145154,0.6710526315789473,0.4444444444444444,0.0,0,0,1,0,0
1363201,0.0557586520252225,0.881578947368421,0.0,0.0,0,0,1,0,0
1362854,0.0,0.0263157894736842,0.0,0.0,1,1,0,0,0
1362793,0.2020019839480566,0.3026315789473684,0.6666666666666666,0.4,1,0,0,1,0
1363323,0.4015205643846639,0.3421052631578947,1.0,0.0,0,1,0,0,0
1363262,0.3442843566389422,0.5394736842105263,0.4444444444444444,0.2,0,0,1,0,0
1362711,0.0901378358317667,0.1710526315789473,0.5555555555555556,0.2,0,0,0,0,1
1363058,0.0440838807688839,0.8421052631578947,0.7777777777777777,0.0,1,0,1,0,0
1363180,0.0,0.0263157894736842,0.7777777777777777,0.0,1,1,0,0,0
1362650,0.1235042349660439,0.1052631578947368,0.0,0.2,1,0,1,0,0
1362976,0.1399793280936756,0.4736842105263158,1.0,0.2,0,0,1,0,0
1363384,0.3790797533245004,0.4605263157894737,0.8888888888888888,0.0,1,1,0,0,0
1363445,0.0410524636333997,0.2105263157894736,0.8888888888888888,0.2,1,0,1,0,0
1362507,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362568,0.0,0.0394736842105263,0.1111111111111111,0.0,1,1,0,0,0
1362772,0.0864057936832758,0.2368421052631579,0.1111111111111111,0.4,1,0,1,0,0
1363037,0.057277829033623,0.2105263157894736,0.8888888888888888,0.0,0,0,1,0,0
1363241,0.2096117427526932,0.4342105263157895,0.6666666666666666,0.0,0,1,0,0,0
1363302,0.3517276302919733,0.5526315789473684,0.5555555555555556,0.2,1,0,1,0,0
1363098,0.1519801327719084,0.5,0.1111111111111111,0.2,1,0,1,0,0
1362894,0.4130357873707139,0.5789473684210527,0.7777777777777777,0.0,1,1,0,0,0
1362486,0.0742315669721206,0.8289473684210527,0.6666666666666666,0.0,0,0,0,1,0
1362690,0.1673938830580547,0.4473684210526315,0.7777777777777777,0.2,0,0,1,0,0
1362955,0.1092281332158688,0.2236842105263158,0.0,0.6000000000000001,1,0,1,0,0
1363159,0.076506864044063,0.4342105263157895,0.4444444444444444,0.0,1,1,0,0,0
1363077,0.0,0.0263157894736842,0.3333333333333333,0.0,0,1,0,0,0
1362547,0.2109713714908051,0.3157894736842105,0.3333333333333333,0.0,1,0,1,0,0
1362669,0.0,0.0,0.5555555555555556,0.0,0,1,0,0,0
1363016,0.286611125370256,0.5394736842105263,0.4444444444444444,0.2,1,0,1,0,0
1362934,0.0768190237033234,0.513157894736842,0.2222222222222222,0.2,0,0,1,0,0
1363485,0.137787273597536,0.4605263157894737,0.8888888888888888,0.0,0,1,0,0,0
1363403,0.25918963352456,0.513157894736842,0.2222222222222222,0.2,0,0,0,0,1
1363342,0.2268360190625498,0.5263157894736842,0.3333333333333333,0.2,0,0,0,0,1
1362526,0.3043348571349293,0.368421052631579,0.1111111111111111,0.0,0,0,1,0,0
1363138,0.0911298098600831,0.7763157894736842,0.2222222222222222,0.0,0,0,1,0,0
1362791,0.0548984787419272,0.894736842105263,0.1111111111111111,0.0,0,0,1,0,0
1362730,0.0900962145438653,0.3157894736842105,0.7777777777777777,0.6000000000000001,0,0,0,0,1
1363056,0.0169398641758638,0.0789473684210526,0.1111111111111111,0.0,0,1,0,0,0
1363199,0.0,0.0394736842105263,0.1111111111111111,0.0,1,1,0,0,0
1363117,0.2687070346913434,0.4605263157894737,0.7777777777777777,1.0,1,0,0,0,1
1362995,0.3135123511171847,0.6052631578947368,1.0,0.4,1,0,1,0,0
1363382,0.0936270871341662,0.631578947368421,0.1111111111111111,0.0,0,0,1,0,0
1362587,0.0610376187073815,0.1842105263157895,0.6666666666666666,0.0,0,0,1,0,0
1362505,0.0536567769862025,0.5263157894736842,0.3333333333333333,0.2,0,0,1,0,0
1362852,0.2338145216673487,0.5657894736842105,0.6666666666666666,0.2,1,0,1,0,0
1362974,0.0862670560569379,0.2105263157894736,0.8888888888888888,0.0,1,1,0,0,0
1363321,0.2297009510464285,0.5526315789473684,0.5555555555555556,0.0,1,0,1,0,0
1362770,0.5333837413375695,0.381578947368421,0.2222222222222222,0.0,0,1,0,0,0
1362709,0.0414894871563642,0.8026315789473684,0.4444444444444444,0.0,0,0,1,0,0
1362831,0.7700215737008955,0.513157894736842,0.2222222222222222,0.0,1,1,0,0,0
1363178,0.2165694347135414,0.2763157894736842,0.4444444444444444,0.0,1,1,0,0,0
1363096,0.0837420312575872,0.7105263157894737,0.7777777777777777,0.0,1,0,1,0,0
1362566,0.8868664026027179,0.5394736842105263,0.4444444444444444,0.2,1,0,1,0,0
1363361,0.1804144092898714,0.2763157894736842,0.4444444444444444,0.4,0,0,0,0,1
1363035,0.0573125134402075,0.618421052631579,0.0,0.0,1,0,1,0,0
1362484,0.069736467878771,0.381578947368421,0.2222222222222222,0.0,0,1,0,0,0
1362688,0.1657637159485838,0.2763157894736842,0.4444444444444444,0.2,1,0,1,0,0
1363422,0.2950394361702865,0.3421052631578947,1.0,0.4,1,0,1,0,0
1363157,0.5008012097921016,0.25,0.2222222222222222,0.0,1,1,0,0,0
1363218,0.1501557329855643,0.4736842105263158,0.6666666666666666,0.0,0,1,0,0,0
1362749,0.1207849774898201,0.2631578947368421,0.2222222222222222,0.4,0,0,0,1,0
1362810,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1363014,0.1068210353989053,0.618421052631579,0.0,0.0,1,0,1,0,0
1363075,0.0871272293402332,0.4342105263157895,0.6666666666666666,0.2,1,0,1,0,0
1363483,0.0643118266889571,0.1973684210526315,0.6666666666666666,0.0,1,0,1,0,0
1362932,0.1275484367737952,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1362606,0.2537927398600137,0.5,0.1111111111111111,0.0,0,1,0,0,0
1363401,0.0693618762876586,0.4078947368421053,0.4444444444444444,0.0,1,0,1,0,0
1363340,0.0,0.0,0.5555555555555556,0.0,1,1,0,0,0
1362524,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362728,0.2224310994263199,0.4605263157894737,0.8888888888888888,0.2,1,0,1,0,0
1362993,0.143607317022413,0.2236842105263158,0.0,0.2,0,0,0,1,0
1363197,0.1324111905769404,0.513157894736842,0.2222222222222222,0.4,0,0,1,0,0
1363258,0.0624666162586624,0.1710526315789473,0.5555555555555556,0.2,0,0,1,0,0
1363462,0.0658656881039422,0.1578947368421052,0.4444444444444444,0.4,0,0,0,1,0
1362503,0.0401437321808861,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1362585,0.1948778068356028,0.7368421052631579,1.0,0.0,1,0,1,0,0
1362972,0.4096020311188496,0.5526315789473684,0.5555555555555556,0.0,1,1,0,0,0
1363054,0.0675513502639483,0.5657894736842105,0.6666666666666666,0.2,0,0,1,0,0
1363441,0.0497305021608385,0.3421052631578947,1.0,0.0,0,1,0,0,0
1362850,0.0621613934807189,0.9605263157894736,0.6666666666666666,0.0,1,0,0,0,1
1363237,0.3969560964781453,0.2894736842105263,0.5555555555555556,0.4,1,0,1,0,0
1362911,0.3033983781571481,0.6973684210526315,0.6666666666666666,0.0,1,0,1,0,0
1362829,0.3437432798962243,0.5263157894736842,0.3333333333333333,0.2,0,0,1,0,0
1363176,0.01922903501044,0.1184210526315789,0.1111111111111111,0.2,0,0,0,0,1
1363298,0.3905186706160644,0.3289473684210526,0.8888888888888888,0.4,1,0,1,0,0
1362768,0.0,0.0394736842105263,0.1111111111111111,0.0,1,1,0,0,0
1363094,0.077998293527196,0.7763157894736842,0.2222222222222222,0.0,0,0,1,0,0
1362564,0.0995928050666981,0.8421052631578947,0.7777777777777777,0.0,0,0,1,0,0
1362686,0.1319325457660745,0.75,0.0,0.0,0,0,0,0,1
1362625,0.2092510249242145,0.3157894736842105,0.7777777777777777,0.6000000000000001,1,0,1,0,0
1362951,0.1671094709240619,0.7105263157894737,0.7777777777777777,0.0,1,0,1,0,0
1362890,0.0,0.0131578947368421,0.6666666666666666,0.0,0,1,0,0,0
1363420,0.1551710981776812,0.25,0.2222222222222222,0.0,0,1,0,0,0
1363216,0.0918512455170404,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1362543,0.5363735371851523,0.3026315789473684,0.6666666666666666,0.4,1,0,1,0,0
1363012,0.5403344964171009,0.2894736842105263,0.2222222222222222,0.0,1,1,0,0,0
1362808,0.2177278938934633,0.381578947368421,0.2222222222222222,0.0,0,1,0,0,0
1363481,0.053011647023731,0.6973684210526315,0.6666666666666666,0.0,0,0,1,0,0
1362665,0.0,0.0131578947368421,0.6666666666666666,0.0,0,1,0,0,0
1362604,0.1956478006617784,0.3552631578947368,0.0,0.0,0,1,0,0,0
1363134,0.1362750334704523,0.3421052631578947,0.6666666666666666,0.4,1,0,1,0,0
1363073,0.0820008740470459,0.2105263157894736,0.8888888888888888,0.0,1,0,1,0,0
1363399,0.011036578175184,0.1578947368421052,0.4444444444444444,0.0,1,1,0,0,0
1363338,0.0,0.0,0.5555555555555556,0.0,0,1,0,0,0
1362991,0.1502320386800502,0.4736842105263158,1.0,0.0,0,1,0,0,0
1362930,0.0,0.0526315789473684,0.2222222222222222,0.0,1,1,0,0,0
1362787,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1362726,0.0980944387022482,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1363256,0.6284259522603828,0.4868421052631578,0.0,0.0,1,0,1,0,0
1363195,0.0,0.0526315789473684,0.2222222222222222,0.0,1,1,0,0,0
1362848,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1363317,0.1260847548159298,0.7236842105263157,0.8888888888888888,0.0,0,0,0,0,1
1362644,0.0233842269192616,0.0789473684210526,0.4444444444444444,0.0,0,1,0,0,0
1362909,0.6837406438813238,0.3947368421052631,0.3333333333333333,0.2,0,0,0,1,0
1363113,0.2092371511615808,0.3289473684210526,0.1111111111111111,0.6000000000000001,1,0,1,0,0
1363378,0.220121117947793,0.2894736842105263,0.5555555555555556,0.6000000000000001,1,0,1,0,0
1362705,0.1917007151924637,0.3552631578947368,0.0,0.4,0,0,0,0,1
1363174,0.1483382700805371,0.5921052631578947,0.7777777777777777,0.2,0,0,1,0,0
1362501,0.4533043834153041,0.5921052631578947,0.8888888888888888,0.4,0,0,1,0,0
1362766,0.7095458423801827,0.5657894736842105,0.6666666666666666,0.4,0,0,0,1,0
1362970,0.2100210187503902,0.4210526315789473,0.1111111111111111,0.0,0,1,0,0,0
1363235,0.179158833771513,0.8157894736842105,0.5555555555555556,0.0,0,0,1,0,0
1363439,0.0290239114298993,0.1842105263157895,0.6666666666666666,0.2,0,0,1,0,0
1363031,0.364477618152431,0.2894736842105263,0.5555555555555556,0.6000000000000001,1,0,0,0,1
1362562,0.440713943825135,0.4342105263157895,0.6666666666666666,0.0,0,1,0,0,0
1362623,0.1078962520030244,0.7894736842105263,0.3333333333333333,0.0,1,0,1,0,0
1362827,0.0432028968416379,0.9342105263157894,0.4444444444444444,0.0,0,0,1,0,0
1362888,0.3903105641765575,0.4078947368421053,0.4444444444444444,1.0,1,0,0,1,0
1363296,0.0506531073759859,0.0789473684210526,0.4444444444444444,0.0,0,1,0,0,0
1363357,0.1320851571550462,0.3289473684210526,0.8888888888888888,0.6000000000000001,1,0,1,0,0
1363092,0.0472332248867554,0.618421052631579,0.0,0.0,0,1,0,0,0
1362480,0.3530178902169162,0.2631578947368421,0.3333333333333333,0.4,1,0,1,0,0
1363153,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362745,0.079149815825801,0.9078947368421052,0.2222222222222222,0.0,1,0,1,0,0
1362949,0.0,0.0394736842105263,0.1111111111111111,0.0,1,1,0,0,0
1363214,0.05788827458951,0.0789473684210526,0.4444444444444444,0.0,0,1,0,0,0
1362541,0.1551225400084629,0.6578947368421052,0.3333333333333333,0.0,1,0,1,0,0
1363479,0.2270302517394229,0.5263157894736842,0.3333333333333333,0.0,1,0,0,1,0
1363010,0.0306887629459547,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1362602,0.2184840139570052,0.1578947368421052,0.4444444444444444,0.2,0,0,0,1,0
1362806,0.2731882600220592,0.1447368421052631,0.3333333333333333,0.2,1,0,0,1,0
1363071,0.0108562192609446,0.9078947368421052,0.2222222222222222,0.0,0,0,1,0,0
1363275,0.1232891916452201,0.3157894736842105,0.7777777777777777,0.6000000000000001,0,0,1,0,0
1363336,0.2351949610494114,0.513157894736842,0.2222222222222222,0.0,1,0,1,0,0
1362663,0.2013776646295358,0.4078947368421053,0.4444444444444444,0.0,1,1,0,0,0
1362928,0.1435310113279272,0.4078947368421053,0.4444444444444444,0.0,1,1,0,0,0
1362520,0.4049543206365282,0.4736842105263158,0.2222222222222222,0.8,0,0,0,0,1
1363193,0.2149670151293381,0.4210526315789473,0.5555555555555556,0.0,0,1,0,0,0
1363458,0.1527848110046685,0.4078947368421053,0.3333333333333333,0.2,0,0,1,0,0
1362785,0.3023231615530289,0.381578947368421,0.2222222222222222,1.0,0,0,1,0,0
1363254,0.0923784484971246,0.0789473684210526,0.4444444444444444,0.0,0,1,0,0,0
1362642,0.0479269130184451,0.5394736842105263,0.2222222222222222,0.4,0,0,0,1,0
1362703,0.1865049910861075,0.2763157894736842,0.4444444444444444,0.0,0,0,1,0,0
1363376,0.1656735364914641,0.8157894736842105,0.5555555555555556,0.0,1,0,1,0,0
1363172,0.645546175350486,0.4868421052631578,0.0,0.0,1,0,1,0,0
1362499,0.2579132473622508,0.6842105263157895,0.5555555555555556,0.0,1,0,1,0,0
1362968,0.118690039332117,0.7236842105263157,0.8888888888888888,0.0,0,1,0,0,0
1362764,0.18017161844378,0.5789473684210527,0.7777777777777777,0.2,1,0,1,0,0
1362825,0.0709920433971295,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1363233,0.2597029627420104,0.6447368421052632,0.2222222222222222,0.0,1,0,1,0,0
1363294,0.204887726575886,0.3947368421052631,0.3333333333333333,0.0,0,0,1,0,0
1363029,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1362682,0.2014470334427048,0.25,0.2222222222222222,0.2,1,0,1,0,0
1362621,0.0229125189897126,0.631578947368421,0.1111111111111111,0.0,0,0,0,1,0
1363416,0.1024508001692599,0.2368421052631579,0.1111111111111111,0.6000000000000001,0,0,1,0,0
1363090,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1363008,0.2436024612054912,0.5789473684210527,0.7777777777777777,0.2,0,0,1,0,0
1363355,0.0907829657942382,0.1184210526315789,0.1111111111111111,0.0,1,0,1,0,0
1363130,0.1126410788237824,0.2631578947368421,0.3333333333333333,0.4,1,0,0,0,1
1362947,0.0558280208383914,0.1710526315789473,0.5555555555555556,0.0,1,1,0,0,0
1362722,0.3065824066816041,0.2236842105263158,0.0,0.2,0,0,1,0,0
1362743,0.0828679842116581,0.618421052631579,0.0,0.0,0,0,0,0,1
1363456,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1363212,0.0627787759179228,0.6842105263157895,0.5555555555555556,0.0,0,0,1,0,0
1362579,0.1207086717953342,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1362804,0.4719784679203923,0.4605263157894737,0.8888888888888888,0.0,1,1,0,0,0
1362844,0.0,0.0526315789473684,0.2222222222222222,0.0,1,1,0,0,0
1363069,0.0804678232760115,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1363313,0.1362334121825509,0.1578947368421052,0.4444444444444444,0.2,0,0,1,0,0
1363334,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362701,0.2699626102097019,0.5,0.1111111111111111,0.0,0,0,1,0,0
1362661,0.1363027809957199,0.6973684210526315,0.5555555555555556,0.0,1,0,1,0,0
1363170,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362926,0.0449440540521792,0.6842105263157895,0.5555555555555556,0.0,0,0,1,0,0
1363435,0.0853721983670581,0.2105263157894736,0.8888888888888888,0.2,1,0,1,0,0
1363395,0.0971926441310515,0.2105263157894736,0.8888888888888888,0.4,0,0,0,1,0
1362558,0.0,0.0263157894736842,0.7777777777777777,0.0,1,1,0,0,0
1363191,0.1811358449468288,0.3026315789473684,0.6666666666666666,0.0,1,0,1,0,0
1362823,0.3009288484083325,0.4605263157894737,0.8888888888888888,0.0,1,1,0,0,0
1362783,0.1121554971315995,0.4736842105263158,1.0,0.0,1,1,0,0,0
1362680,0.0574512510665455,0.7894736842105263,0.3333333333333333,0.0,0,0,1,0,0
1363252,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1362741,0.0522624638415061,0.631578947368421,0.1111111111111111,0.0,0,0,1,0,0
1363048,0.3011161442038888,0.3552631578947368,0.0,0.8,0,0,1,0,0
1362537,0.0,0.0,0.5555555555555556,0.0,0,1,0,0,0
1362640,0.0258468197867602,0.763157894736842,0.1111111111111111,0.0,0,0,1,0,0
1363006,0.0302864238295747,0.631578947368421,0.1111111111111111,0.0,0,0,1,0,0
1363109,0.0624111212081272,0.131578947368421,0.2222222222222222,0.4,1,0,1,0,0
1363475,0.1721387098788127,0.25,0.2222222222222222,0.4,1,0,1,0,0
1362905,0.0805580027331312,0.3421052631578947,0.5555555555555556,0.4,0,0,1,0,0
1362598,0.3429386016634641,0.4473684210526315,0.7777777777777777,0.4,0,0,1,0,0
1363374,0.0425369562352157,0.1052631578947368,0.0,0.0,1,1,0,0,0
1362863,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1362497,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1363332,0.4038444196258246,0.5526315789473684,0.3333333333333333,0.4,0,0,1,0,0
1362966,0.0765901066198658,0.9210526315789472,0.3333333333333333,0.0,0,0,1,0,0
1363128,0.02904472207385,0.0789473684210526,0.4444444444444444,0.0,0,1,0,0,0
1362619,0.22303460810089,0.25,0.2222222222222222,0.0,0,0,1,0,0
1362720,0.1304549900455753,0.0789473684210526,0.4444444444444444,0.0,1,1,0,0,0
1363088,0.2009961361571065,0.5394736842105263,0.4444444444444444,0.4,1,0,1,0,0
1362985,0.0796700819245683,0.75,0.0,0.0,0,0,1,0,0
1363353,0.2763098566146632,0.5921052631578947,0.6666666666666666,0.0,1,1,0,0,0
1363454,0.0563274762932081,0.6842105263157895,0.5555555555555556,0.0,0,0,0,0,1
1362945,0.0964295871861928,0.8289473684210527,0.6666666666666666,0.0,0,0,1,0,0
1362577,0.5969533217256185,0.4868421052631578,0.0,0.4,1,0,0,1,0
1363414,0.1794501827868227,0.5394736842105263,0.4444444444444444,0.2,0,0,0,0,1
1363046,0.0645615544163654,0.368421052631579,0.1111111111111111,0.0,0,1,0,0,0
1363210,0.1379815062744091,0.75,0.0,0.0,1,0,0,0,1
1363311,0.3796832619990704,0.4868421052631578,0.0,0.0,1,0,1,0,0
1363271,0.051797692793274,0.368421052631579,0.1111111111111111,0.0,0,1,0,0,0
1362903,0.2051235805406605,0.4736842105263158,0.3333333333333333,0.0,0,1,0,0,0
1363067,0.1576128804012292,0.5263157894736842,0.2222222222222222,0.4,0,0,1,0,0
1362699,0.1628502257954868,0.0789473684210526,0.4444444444444444,0.0,1,1,0,0,0
1362659,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1363168,0.652920080190348,0.5,0.1111111111111111,0.4,1,0,1,0,0
1362924,0.0333247778463758,0.8026315789473684,0.4444444444444444,0.0,1,0,1,0,0
1363433,0.0456169315399182,0.4210526315789473,0.5555555555555556,0.0,1,1,0,0,0
1363393,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1362556,0.3890757993021497,0.4342105263157895,0.6666666666666666,0.0,1,1,0,0,0
1362516,0.2040622376991752,0.2631578947368421,0.3333333333333333,0.6000000000000001,1,0,0,0,1
1363025,0.0,0.0131578947368421,0.6666666666666666,0.0,0,1,0,0,0
1362781,0.2151335002809437,0.2368421052631579,0.1111111111111111,0.0,1,1,0,0,0
1363494,0.1862413895960654,0.7105263157894737,0.1111111111111111,0.0,0,0,1,0,0
1363250,0.2757687798719451,0.5789473684210527,0.7777777777777777,0.4,1,0,1,0,0
1363290,0.0,0.0263157894736842,0.0,0.0,0,1,0,0,0
1362638,0.048613664268818,0.3552631578947368,0.0,0.2,0,0,0,0,1
1362882,0.3057152965169918,0.3421052631578947,1.0,0.6000000000000001,0,0,1,0,0
1363107,0.1400140125002601,0.368421052631579,0.1111111111111111,0.0,0,1,0,0,0
1363351,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362964,0.0400882371303509,0.868421052631579,1.0,0.0,0,0,1,0,0
1363147,0.1447727130836518,0.4605263157894737,0.8888888888888888,1.0,0,0,1,0,0
1362760,0.3030792816165708,0.7236842105263157,0.8888888888888888,0.0,1,0,1,0,0
1363208,0.0187365164369402,0.75,0.0,0.0,0,0,1,0,0
1363229,0.053420923021428,0.1578947368421052,0.4444444444444444,0.2,1,0,1,0,0
1363004,0.1340136101611437,0.1447368421052631,0.3333333333333333,0.0,1,0,1,0,0
1362821,0.0542880331860402,0.0657894736842105,0.3333333333333333,0.0,1,1,0,0,0
1362596,0.0,0.0263157894736842,0.0,0.0,0,1,0,0,0
1362617,0.0955971614281651,0.4868421052631578,0.0,0.0,0,0,1,0,0
1362861,0.0,0.0,0.5555555555555556,0.0,0,1,0,0,0
1363086,0.0,0.0394736842105263,0.1111111111111111,0.0,0,1,0,0,0
1362718,0.353642209535437,0.5,0.1111111111111111,0.2,1,0,1,0,0
1362535,0.1841603252009961,0.4342105263157895,0.5555555555555556,0.8,0,0,0,0,1
1363187,0.3240356000749183,0.4473684210526315,0.7777777777777777,0.6000000000000001,0,0,0,1,0
1363269,0.3073524005077797,0.5263157894736842,0.3333333333333333,0.2,1,0,1,0,0
1363452,0.1451611784373981,0.75,0.0,0.0,1,0,0,0,1
1362657,0.1938580852820189,0.3421052631578947,0.8888888888888888,0.0,0,1,0,0,0
1363044,0.1102617285320865,0.4342105263157895,0.6666666666666666,0.2,0,0,1,0,0
1363126,0.4075348404864141,0.4868421052631578,0.0,0.4,0,0,1,0,0
1363309,0.1159707818558932,0.131578947368421,0.2222222222222222,0.2,0,0,1,0,0
1363391,0.109214259453235,0.4868421052631578,0.0,0.4,0,0,1,0,0
1362697,0.0405668819412168,0.9210526315789472,0.3333333333333333,0.0,0,1,0,0,0
1362983,0.0,0.0263157894736842,0.7777777777777777,0.0,1,1,0,0,0
1363166,0.1813162038610681,0.6842105263157895,0.5555555555555556,0.0,0,0,1,0,0
1363248,0.049626448941085,0.6842105263157895,0.5555555555555556,0.0,1,0,1,0,0
1362758,0.0831177119390664,0.2631578947368421,0.3333333333333333,0.0,0,1,0,0,0
1362636,0.0711030334981998,0.7368421052631579,1.0,0.0,1,1,0,0,0
1363023,0.2176723988429282,0.368421052631579,0.1111111111111111,0.4,0,0,1,0,0
1363370,0.0464771048232135,0.131578947368421,0.2222222222222222,0.0,1,1,0,0,0
1363492,0.986937852480282,0.5394736842105263,0.4444444444444444,0.0,1,0,0,1,0
1362962,0.0198256068036931,0.9210526315789472,0.3333333333333333,0.0,1,0,0,0,1
1362880,0.0,0.0,0.5555555555555556,0.0,1,1,0,0,0
1363227,0.1037688076194704,0.1052631578947368,0.0,0.0,1,1,0,0,0
