cust_id,SV_withdrawal_avg_normalized,SV_deposit_avg_normalized,CC_avg_transaction_normalized,CC_avg_payment_normalized,CC_avg_cash_advance_normalized,SV_avg_bal_normalized,CC_avg_bal_normalized,SV_small_withdrawal_counts_normalized,SV_large_withdrawal_counts_normalized,SV_deposit_counts_normalized,CC_small_transaction_count_normalized,CC_large_transaction_count_normalized,CC_payment_count_normalized,CC_cash_advance_count_normalized
1362700,0.0,0.0,0.22304283604135900,0.025987406983400100,0.1,0.014957366741294700,0.019875152471837600,0.0,0.0,0.0,0.08695652173913040,0.12727272727272700,1.0,0.018518518518518500
1362701,0.20521172638436500,0.39161966156325500,0.0,0.0,0.0,0.04168056018672890,0.0,0.1,0.3157894736842110,0.30000000000000000,0.0,0.0,0.0,0.0
1362702,0.10749185667752400,0.1200644641418210,0.0,0.0,0.0,0.016243509741342400,0.0,0.4,0.47368421052631600,0.2,0.0,0.0,0.0,0.0
1362703,0.1715526601520090,0.1361804995970990,0.2481536189069420,0.06811677160847170,0.47500000000000000,0.3435907207164290,0.05639664203200120,0.0,0.5789473684210530,0.45,0.17391304347826100,0.3090909090909090,1.0,0.07407407407407410
1362705,0.28013029315960900,0.314262691377921,0.20974889217134400,0.06090440755581000,0.76,0.04958795789072550,0.026332783238860600,0.30000000000000000,0.3157894736842110,0.45,0.21739130434782600,0.2727272727272730,0.8333333333333330,0.09259259259259260
1362708,0.12160694896851200,0.09347300564061240,0.12112259970457900,0.01041785918717800,0.2,0.2082122612299340,0.06299777570495800,0.7000000000000000,0.5789473684210530,0.30000000000000000,0.2608695652173910,0.12727272727272700,1.0,0.018518518518518500
1362709,0.09771986970684040,0.0926672038678485,0.16838995568685400,0.040870062965083,0.4,0.020292478445196000,0.015641816746789100,0.2,0.3157894736842110,0.65,0.30434782608695700,0.2818181818181820,1.0,0.037037037037037000
1362711,0.11943539630836000,0.09427880741337630,0.0,0.0,0.0,0.008574286666984230,0.0,0.1,0.3157894736842110,0.25,0.0,0.0,0.0,0.0
1362713,0.0,0.0,0.0,0.0,0.0,0.022150240556375900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362714,0.0,0.0,0.17134416543574600,0.04613623354321690,0.4,0.0,0.0200186553777714,0.0,0.0,0.0,0.6086956521739130,0.2545454545454550,1.0,0.05555555555555560
1362715,0.04560260586319220,0.1345688960515710,0.1964549483013290,0.043045220377790500,0.41500000000000000,0.003382079740866000,0.04032431656741050,0.4,0.10526315789473700,0.1,0.2608695652173910,0.24545454545454500,1.0,0.12962962962963000
1362717,0.0,0.0,0.13737075332348600,0.04579278763594730,0.6,0.008860096222550370,0.038817536055105100,0.0,0.0,0.0,0.13043478260869600,0.13636363636363600,0.16666666666666700,0.018518518518518500
1362718,0.0,0.0,0.0,0.01877504293073840,0.0,0.09012527985518980,0.03795651861950210,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1362720,0.11726384364820800,0.1095890410958900,0.22156573116691300,0.11448196908986800,0.5650000000000000,0.06807030915066930,0.040396068020377400,0.4,0.2631578947368420,0.65,0.08695652173913040,0.2636363636363640,0.3333333333333330,0.05555555555555560
1362721,0.11183496199782800,0.058823529411764700,0.15066469719350100,0.06101888952489980,0.2,0.00500166722240747,0.04125708545598050,0.1,0.15789473684210500,0.2,0.21739130434782600,0.12727272727272700,0.16666666666666700,0.05555555555555560
1362722,0.0,0.0,0.4342688330871490,0.06056096164854040,0.6,0.012337445815271800,0.06378704168759420,0.0,0.0,0.0,0.043478260869565200,0.1909090909090910,0.8333333333333330,0.037037037037037000
1362725,1.0,0.3182917002417410,0.58493353028065,0.1287922152261020,0.9,0.7920735483256320,0.0940661548396355,0.0,0.21052631578947400,0.25,0.043478260869565200,0.2545454545454550,0.75,0.05555555555555560
1362726,0.0,0.0,0.1536189069423930,0.03789353176874640,0.4,0.0,0.03264691109994980,0.0,0.0,0.0,0.30434782608695700,0.1909090909090910,1.0,0.018518518518518500
1362727,0.0,0.0,0.6661742983751850,0.18546078992558700,1.0,0.43204877816415,0.23878883547391800,0.0,0.0,0.0,0.043478260869565200,0.12727272727272700,0.5833333333333330,0.05555555555555560
1362729,0.0,0.0,0.0,0.0,0.0,0.005763826037250510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362730,0.0,0.0,0.19940915805022200,0.021064682312535800,0.0,0.0,0.12176221568486800,0.0,0.0,0.0,0.30434782608695700,0.17272727272727300,0.25,0.0
1362734,0.0,0.0,0.0,0.0,0.0,0.02081646263040060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362735,0.06948968512486430,0.0999194198227236,0.16395864106351600,0.0,0.85,0.012099271185633300,0.13740403243165700,0.5,0.21052631578947400,0.30000000000000000,0.21739130434782600,0.17272727272727300,0.0,0.037037037037037000
1362736,0.0,0.0,0.18168389955686900,0.035832856325128800,0.0,0.10312961463344900,0.010762717945038400,0.0,0.0,0.0,0.13043478260869600,0.16363636363636400,0.8333333333333330,0.0
1362737,0.0,0.0,0.39881831610044300,0.526159129937035,0.8,0.0,0.2271651000932770,0.0,0.0,0.0,0.3913043478260870,0.41818181818181800,0.16666666666666700,0.1111111111111110
1362740,0.0,0.0,0.19940915805022200,0.04979965655409270,0.4,0.005668556185395130,0.05080002870058120,0.0,0.0,0.0,0.2608695652173910,0.24545454545454500,1.0,0.05555555555555560
1362742,0.059717698154180200,0.24899274778404500,0.1462333825701630,0.03113909559244420,0.0,0.044633925594245700,0.00918418597976609,0.1,0.15789473684210500,0.15000000000000000,0.13043478260869600,0.03636363636363640,1.0,0.0
1362743,0.19326818675352900,0.5068493150684930,0.1432791728212700,0.11196336576989100,0.4,0.1241842518934880,0.130659395852766,0.1,0.3157894736842110,0.15000000000000000,0.6086956521739130,0.2909090909090910,0.16666666666666700,0.1111111111111110
1362744,0.12160694896851200,0.1490733279613220,0.20236336779911400,0.07155123068116770,0.3,0.043109607964559600,0.027696060845232100,0.5,0.5263157894736840,0.9,0.43478260869565200,0.40909090909090900,1.0,0.09259259259259260
1362746,0.12160694896851200,0.112812248186946,0.16100443131462300,0.04693760732684600,0.435,0.12185014052303100,0.038100021525435900,0.30000000000000000,0.2631578947368420,0.55,0.30434782608695700,0.3181818181818180,1.0,0.05555555555555560
1362749,0.06188925081433230,0.07332796132151490,0.17429837518463800,0.02209502003434460,0.2,0.004191873481636740,0.18095716438257900,0.2,0.15789473684210500,0.15000000000000000,0.3913043478260870,0.1909090909090910,1.0,0.037037037037037000
1362752,0.0,0.0,0.2865583456425410,0.1229536348025190,0.7000000000000000,0.02881913018625260,0.1379062926024250,0.0,0.0,0.0,0.08695652173913040,0.06363636363636360,0.3333333333333330,0.018518518518518500
1362753,0.0,0.0,0.14032496307237800,0.02346880366342300,0.325,0.0,0.19042835617421300,0.0,0.0,0.0,0.3913043478260870,0.17272727272727300,1.0,0.07407407407407410
1362754,0.0998914223669924,0.10717163577759900,0.11816838995568700,0.012593016599885500,0.3,0.005668556185395130,0.004233335725048430,0.2,0.15789473684210500,0.15000000000000000,0.13043478260869600,0.045454545454545500,0.5833333333333330,0.018518518518518500
1362758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362759,0.18023887079261700,0.23609991941982300,0.2378138847858200,0.06971951917572980,0.55,0.03963225837183820,0.02554351725622440,0.1,0.7368421052631580,0.4,0.13043478260869600,0.34545454545454500,1.0,0.037037037037037000
1362760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362761,0.12920738327904500,0.0789685737308622,0.0,0.013050944476245000,0.0,0.02319820892678510,0.005309607519552270,0.1,0.21052631578947400,0.15000000000000000,0.0,0.0,0.5833333333333330,0.0
1362763,0.0,0.0,0.20236336779911400,0.05563823697767600,0.5650000000000000,0.0,0.022960464949415200,0.0,0.0,0.0,0.0,0.18181818181818200,0.5,0.05555555555555560
1362764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362765,0.09446254071661240,0.13295729250604400,0.1979320531757760,0.06685746994848310,0.35000000000000000,0.049635592816653200,0.03164239075841290,0.2,0.2631578947368420,0.55,0.3913043478260870,0.3818181818181820,1.0,0.07407407407407410
1362766,0.40608034744842600,0.7582594681708300,0.827178729689808,0.19507727532913600,1.0,1.0,0.3053024323742560,0.0,1.0,0.9500000000000000,0.043478260869565200,0.21818181818181800,1.0,0.07407407407407410
1362767,0.14006514657980500,0.09669621273166800,0.1964549483013290,0.057927876359473400,0.32,0.029724193778878700,0.03824352443136970,0.1,0.10526315789473700,0.5,0.2608695652173910,0.21818181818181800,0.6666666666666670,0.09259259259259260
1362768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362769,0.0,0.0,0.20384047267356000,0.06788780767029190,0.0,0.0,0.033364425629619,0.0,0.0,0.0,0.2608695652173910,0.2545454545454550,0.5833333333333330,0.0
1362770,0.0,0.0,0.5096011816839000,0.16462507155123100,1.0,0.0,0.20693119035660500,0.0,0.0,0.0,0.0,0.3,0.9166666666666670,0.037037037037037000
1362771,0.1672095548317050,0.29170024174053200,0.19202363367799100,0.06880366342301090,0.35000000000000000,0.06183013385414190,0.06206500681638800,0.2,0.5263157894736840,0.55,0.5652173913043480,0.34545454545454500,1.0,0.14814814814814800
1362772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362775,0.0,0.0,0.19350073855243700,0.02266742987979390,0.0,0.0,0.030996627681710600,0.0,0.0,0.0,0.08695652173913040,0.15454545454545500,1.0,0.0
1362776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362777,0.13355048859934900,0.12087026591458500,0.1964549483013290,0.2061820263308530,0.51,0.011575287000428700,0.07627179450383870,0.6000000000000000,0.5789473684210530,0.6000000000000000,0.6086956521739130,0.9090909090909090,0.6666666666666670,0.2037037037037040
1362781,0.3485342019543970,0.27961321514907300,0.0,0.0,0.0,0.101938741485257,0.0,0.0,0.10526315789473700,0.35000000000000000,0.0,0.0,0.0,0.0
1362782,0.04343105320304020,0.0741337630942788,0.2082717872968980,0.03949627933600460,0.745,0.006240175296527410,0.0495802540001435,0.30000000000000000,0.05263157894736840,0.15000000000000000,0.21739130434782600,0.1909090909090910,1.0,0.16666666666666700
1362783,0.1465798045602610,0.11039484286865400,0.0,0.0,0.0,0.02267422474158050,0.0,0.0,0.15789473684210500,0.30000000000000000,0.0,0.0,0.0,0.0
1362784,0.0,0.0,0.4579025110782870,0.08128219805380650,0.3,0.0,0.1601492430221710,0.0,0.0,0.0,0.043478260869565200,0.23636363636363600,1.0,0.018518518518518500
1362785,0.21715526601520100,0.1982272360999190,0.0,0.0,0.0,0.017339113037679200,0.0,0.0,0.2631578947368420,0.2,0.0,0.0,0.0,0.0
1362791,0.1791530944625410,0.1232876712328770,0.20531757754800600,0.09181453921007440,0.7000000000000000,0.03901300433477830,0.0266915405036952,0.1,0.5263157894736840,0.7000000000000000,0.5217391304347830,0.2636363636363640,0.9166666666666670,0.018518518518518500
1362793,0.2953311617806730,0.0676873489121676,0.22599704579025100,0.024041213508872400,1.0,0.03806030581622450,0.018655377771399900,0.0,0.21052631578947400,0.30000000000000000,0.043478260869565200,0.10909090909090900,1.0,0.018518518518518500
1362796,0.14115092290988100,0.14585012087026600,0.0,0.0,0.0,0.0363930834087553,0.0,0.0,0.21052631578947400,0.25,0.0,0.0,0.0,0.0
1362797,0.0,0.0,0.20531757754800600,0.012020606754436200,0.65,0.0,0.011838989739542200,0.0,0.0,0.0,0.13043478260869600,0.03636363636363640,1.0,0.037037037037037000
1362801,0.0,0.0,0.17134416543574600,0.013394390383514600,0.0,0.0,0.010332209227236900,0.0,0.0,0.0,0.13043478260869600,0.05454545454545450,1.0,0.0
1362804,0.3441910966340930,0.3400483481063660,0.5627769571639590,0.20080137378362900,0.8,0.01562425570428240,0.05840568271507500,0.0,0.21052631578947400,0.15000000000000000,0.08695652173913040,0.2727272727272730,1.0,0.05555555555555560
1362805,0.11074918566775200,0.10394842868654300,0.0,0.031482541499713800,0.545,0.02553232029724190,0.013274018798880700,0.4,0.47368421052631600,0.55,0.0,0.0,0.9166666666666670,0.5185185185185190
1362806,0.18675352877307300,0.18049959709911400,0.28508124076809500,0.08609044075558100,0.81,0.03572619444576760,0.07476501399153330,0.1,0.7894736842105260,0.35000000000000000,0.21739130434782600,0.36363636363636400,1.0,0.18518518518518500
1362808,0.0,0.0,0.33825701624815400,0.0,0.0,0.0,0.08057688168185410,0.0,0.0,0.0,0.0,0.06363636363636360,0.0,0.0
1362809,0.0,0.0,0.0,0.04842587292501430,0.0,0.01300433477825940,0.027409055033364400,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1362810,0.11183496199782800,0.15310233682514100,0.18906942392909900,0.06273611906124790,0.65,0.027199542704711100,0.03774126426060130,0.1,0.15789473684210500,0.25,0.43478260869565200,0.18181818181818200,1.0,0.07407407407407410
1362811,0.0,0.0,0.15805022156573100,0.04281625643961080,0.47000000000000000,0.0,0.035086460500825100,0.0,0.0,0.0,0.5217391304347830,0.2909090909090910,1.0,0.12962962962963000
1362814,0.0,0.0,0.19054652880354500,0.011562678878076700,0.4,0.0,0.05775991963837270,0.0,0.0,0.0,0.13043478260869600,0.06363636363636360,0.3333333333333330,0.018518518518518500
1362815,0.10749185667752400,0.1015310233682510,0.10192023633678000,0.0066399542072123600,0.4,0.03305863859381700,0.043911889215756600,0.30000000000000000,0.3157894736842110,0.25,0.30434782608695700,0.07272727272727270,0.16666666666666700,0.018518518518518500
1362816,0.0,0.0,0.19054652880354500,0.09421866056096170,0.55,0.0,0.10382435244313700,0.0,0.0,0.0,0.8260869565217390,0.6,1.0,0.1111111111111110
1362817,0.1237785016286650,0.14585012087026600,0.12112259970457900,0.01030337721808820,0.1,0.02848568570475870,0.06314127861089190,0.4,0.2631578947368420,0.45,0.30434782608695700,0.12727272727272700,1.0,0.018518518518518500
1362820,0.0,0.0,0.8744460856720830,0.18935317687464200,1.0,0.0,0.37325105833393100,0.0,0.0,0.0,0.0,0.2818181818181820,1.0,0.09259259259259260
1362821,0.0,0.0,0.0,0.016256439610761300,0.0,0.0,0.009471191791633780,0.0,0.0,0.0,0.0,0.0,0.5833333333333330,0.0
1362822,0.1487513572204130,0.1023368251410150,0.15509601181683900,0.11448196908986800,0.0,0.01295669985233170,0.044127143574657400,0.4,0.631578947368421,1.0,0.17391304347826100,0.13636363636363600,0.08333333333333330,0.0
1362823,0.3713355048859940,0.2167606768734890,0.3530280649926150,0.11814539210074400,0.0,0.048158910112894800,0.11917916337805800,0.0,0.15789473684210500,0.2,0.0,0.07272727272727270,0.3333333333333330,0.0
1362824,0.0,0.0,0.6159527326440180,0.2242701774470520,0.45,0.0,0.1894238358326760,0.0,0.0,0.0,0.08695652173913040,0.2727272727272730,1.0,0.037037037037037000
1362825,0.08143322475570030,0.0781627719580983,0.09601181683899560,0.011448196908986800,0.25,0.006430715000238180,0.06859438903637800,0.7000000000000000,0.2631578947368420,0.4,0.2608695652173910,0.08181818181818180,1.0,0.037037037037037000
1362826,0.09011943539630840,0.112812248186946,0.0,0.0,0.0,0.009431715333682660,0.0,0.1,0.21052631578947400,0.25,0.0,0.0,0.0,0.0
1362827,0.15852334419109700,0.12570507655116800,0.0,0.0,0.0,0.03124851140856480,0.0,0.4,0.7894736842105260,0.8,0.0,0.0,0.0,0.0
1362828,0.0,0.0,0.13737075332348600,0.010074413279908400,0.65,0.0,0.06034297194518190,0.0,0.0,0.0,0.2608695652173910,0.09090909090909090,1.0,0.037037037037037000
1362829,0.3441910966340930,0.5390813859790490,0.4490398818316100,0.07429879793932460,0.925,0.07893107226218260,0.11810289158355500,0.0,0.47368421052631600,0.35000000000000000,0.043478260869565200,0.20000000000000000,0.75,0.07407407407407410
1362830,0.09771986970684040,0.062046736502820300,0.18020679468242200,0.03113909559244420,0.4,0.006049635592816650,0.04140058836191430,0.1,0.15789473684210500,0.1,0.21739130434782600,0.14545454545454500,1.0,0.018518518518518500
1362831,0.0,0.0,0.4771048744460860,0.06262163709215800,0.0,0.0,0.37741264260601300,0.0,0.0,0.0,0.0,0.18181818181818200,1.0,0.0
1362832,0.0,0.0,0.5273264401772530,0.06296508299942760,0.6,0.0,0.21532611035373500,0.0,0.0,0.0,0.08695652173913040,0.20000000000000000,0.08333333333333330,0.07407407407407410
1362835,0.0,0.0,0.1979320531757760,0.01030337721808820,0.25,0.09750869337398180,0.009686446150534550,0.0,0.0,0.0,0.043478260869565200,0.045454545454545500,1.0,0.037037037037037000
1362836,0.11509229098805600,0.1724415793714750,0.12259970457902500,0.010761305094447600,0.3,0.02010193874148530,0.0632130300638588,0.7000000000000000,0.5263157894736840,0.6000000000000000,0.30434782608695700,0.13636363636363600,1.0,0.037037037037037000
1362837,0.23995656894679700,0.3408541498791300,0.1875923190546530,0.005724098454493420,0.3,0.03086743200114320,0.040898328191145900,0.1,0.2631578947368420,0.2,0.08695652173913040,0.07272727272727270,0.41666666666666700,0.018518518518518500
1362838,0.11292073832790400,0.10797743755036300,0.0,0.0,0.0,0.029200209593674100,0.0,0.4,0.5789473684210530,0.8500000000000000,0.0,0.0,0.0,0.0
1362839,0.3789359391965260,0.2634971796937950,0.3737075332348600,0.19393245563823700,0.885,0.20540180060020000,0.177943603357968,0.0,0.894736842105263,0.75,0.2608695652173910,0.6363636363636360,1.0,0.1111111111111110
1362843,0.15960912052117300,0.10797743755036300,0.0,0.0,0.0,0.014862096889439300,0.0,0.1,0.21052631578947400,0.25,0.0,0.0,0.0,0.0
1362844,0.08903365906623240,0.1635777598710720,0.20384047267356000,0.053005151688609000,0.35000000000000000,0.05863859381698660,0.05223505775991960,0.1,0.2631578947368420,0.45,0.30434782608695700,0.3,1.0,0.037037037037037000
1362845,0.0,0.0,0.0,0.03686319404693760,0.0,0.0,0.05194805194805200,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1362848,0.2703583061889250,0.0854149879129734,0.0,0.0,0.0,0.24146143952746200,0.0,0.1,0.15789473684210500,0.2,0.0,0.0,0.0,0.0
1362849,0.0,0.0,0.20974889217134400,0.08414424728105320,0.8,0.0,0.028772332639736000,0.0,0.0,0.0,0.5217391304347830,0.40000000000000000,1.0,0.037037037037037000
1362850,0.0,0.0,0.18168389955686900,0.012821980538065300,0.0,0.005668556185395130,0.013489273157781400,0.0,0.0,0.0,0.17391304347826100,0.045454545454545500,1.0,0.0
1362851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362852,0.0,0.0,0.21122599704579000,0.019461934745277600,0.0,0.0,0.11566334218267900,0.0,0.0,0.0,0.043478260869565200,0.10909090909090900,1.0,0.0
1362853,0.11943539630836000,0.12651087832393200,0.2186115214180210,0.060331997710360600,0.3,0.042919068260848900,0.06493506493506490,0.2,0.15789473684210500,0.2,0.17391304347826100,0.11818181818181800,0.25,0.037037037037037000
1362855,0.08251900108577630,0.060435132957292500,0.0,0.0,0.0,0.006383080074310490,0.0,0.2,0.3157894736842110,0.4,0.0,0.0,0.0,0.0
1362857,0.21281216069489700,0.185334407735697,0.18168389955686900,0.04178591871780200,0.41500000000000000,0.035535654742056900,0.037310755542799700,0.1,0.2631578947368420,0.15000000000000000,0.30434782608695700,0.24545454545454500,1.0,0.1111111111111110
1362858,0.3203040173724210,0.2103142626913780,0.6469719350073860,0.28563251287922200,0.675,0.032010670223407800,0.13144866183540200,0.0,0.7368421052631580,0.6000000000000000,0.0,0.5727272727272730,0.9166666666666670,0.07407407407407410
1362860,0.21281216069489700,0.20709105560032200,0.0,0.0,0.0,0.12675653789358400,0.0,0.2,0.631578947368421,0.5,0.0,0.0,0.0,0.0
1362864,0.0,0.0,0.0,0.0,0.0,0.008336112037345780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362868,0.0,0.0,0.17282127031019200,0.039954207212364100,0.0,0.0,0.039606802037741300,0.0,0.0,0.0,0.2608695652173910,0.2909090909090910,1.0,0.0
1362872,0.0,0.0,0.17134416543574600,0.0524327418431597,0.0,0.0,0.0489344909234412,0.0,0.0,0.0,0.4782608695652170,0.3818181818181820,1.0,0.0
1362875,0.10423452768729600,0.1619661563255440,0.16248153618906900,0.025414997137950800,0.265,0.01995903396370220,0.20578316710913400,0.0,0.15789473684210500,0.15000000000000000,0.13043478260869600,0.16363636363636400,1.0,0.05555555555555560
1362877,0.2182410423452770,0.1152296535052380,0.0,0.01866056096164850,0.48,0.021388081741532900,0.008753677261964560,0.1,0.3157894736842110,0.6000000000000000,0.0,0.0,0.8333333333333330,0.31481481481481500
1362879,0.1237785016286650,0.1313456889605160,0.0,0.0,0.0,0.019482684704425300,0.0,0.0,0.21052631578947400,0.30000000000000000,0.0,0.0,0.0,0.0
1362880,0.13680781758957700,0.0918614020950846,0.0,0.0,0.0,0.010146239222598000,0.0,0.2,0.47368421052631600,0.75,0.0,0.0,0.0,0.0
1362881,0.14223669923995700,0.10797743755036300,0.1772525849335300,0.06342301087578710,0.34,0.011194207593007200,0.024108488196886000,0.1,0.3157894736842110,0.25,0.5652173913043480,0.35454545454545500,1.0,0.09259259259259260
1362882,0.0,0.0,0.0,0.020263308528906700,0.0,0.0,0.027409055033364400,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1362883,0.1726384364820850,0.0741337630942788,0.0,0.05094447624499140,0.55,0.014052303148668600,0.05417234699002660,0.2,0.2631578947368420,0.30000000000000000,0.0,0.0,0.41666666666666700,0.537037037037037
1362887,0.36156351791530900,0.5374697824335210,0.0,0.0,0.0,0.12770923641213700,0.0,0.0,0.5789473684210530,0.55,0.0,0.0,0.0,0.0
1362888,0.0,0.0,0.5184638109305760,0.34127074985689800,0.88,0.0,0.33263973595465300,0.0,0.0,0.0,0.21739130434782600,0.7,1.0,0.16666666666666700
1362890,0.0,0.0,0.0,0.0,0.0,0.00500166722240747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362891,0.1281216069489690,0.378726833199033,0.0,0.0,0.0,0.05568522840946980,0.0,0.2,0.10526315789473700,0.15000000000000000,0.0,0.0,0.0,0.0
1362893,0.13897937024972900,0.16035455278001600,0.0,0.0,0.0,0.016195874815414700,0.0,0.1,0.15789473684210500,0.30000000000000000,0.0,0.0,0.0,0.0
1362894,0.3431053203040170,0.3134568896051570,0.0,0.17424155695478000,0.765,0.055256514076120600,0.17306450455621700,0.0,0.47368421052631600,0.15000000000000000,0.0,0.0,0.08333333333333330,0.2222222222222220
1362895,0.11509229098805600,0.13376309427880700,0.1772525849335300,0.061247853463079600,1.0,0.008907731148478070,0.06809212886560950,0.30000000000000000,0.21052631578947400,0.2,0.043478260869565200,0.15454545454545500,0.16666666666666700,0.018518518518518500
1362896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362899,0.0,0.0,0.0,0.0,0.0,0.08569523174391460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362902,0.16395222584147700,0.41498791297340900,0.16838995568685400,0.05414997137950770,0.435,0.02310293907492970,0.023319222214249800,0.0,0.42105263157894700,0.25,0.43478260869565200,0.34545454545454500,1.0,0.05555555555555560
1362903,0.11943539630836000,0.11442385173247400,0.11225997045790300,0.017401259301660000,0.0,0.16829419330252900,0.10296333500753400,0.0,0.3157894736842110,0.35000000000000000,0.21739130434782600,0.13636363636363600,1.0,0.0
1362904,0.0,0.0,0.2186115214180210,0.05586720091585580,0.7000000000000000,0.009574620111465730,0.04886273947047430,0.0,0.0,0.0,0.21739130434782600,0.24545454545454500,1.0,0.037037037037037000
1362905,0.09011943539630840,0.09669621273166800,0.2274741506646970,0.009845449341728680,0.0,0.03353498785309390,0.05926670015067810,0.2,0.10526315789473700,0.2,0.0,0.06363636363636360,1.0,0.0
1362909,0.0,0.0,0.0,0.03961076130509450,0.0,0.05439908540942220,0.06350003587572650,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1362911,0.0,0.0,0.3190546528803550,0.08723526044647970,0.3,0.0,0.12656956303365100,0.0,0.0,0.0,0.08695652173913040,0.3,1.0,0.018518518518518500
1362912,0.0,0.0,0.1240768094534710,0.016943331425300500,0.535,0.0,0.1023175719308320,0.0,0.0,0.0,0.2608695652173910,0.10000000000000000,1.0,0.05555555555555560
1362917,0.0,0.0,0.4165435745937960,0.0,1.0,0.0,0.2542153978618070,0.0,0.0,0.0,0.043478260869565200,0.1909090909090910,0.0,0.05555555555555560
1362918,0.09011943539630840,0.1410153102336830,0.09601181683899560,0.009730967372638810,0.3,0.01633877959319770,0.057616416732438800,0.4,0.15789473684210500,0.15000000000000000,0.3913043478260870,0.10909090909090900,1.0,0.05555555555555560
1362919,0.0,0.0,0.0,0.0,0.0,0.015052636593150100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362920,0.0,0.0,0.0,0.0,0.0,0.034773495927213800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362921,0.0,0.0,0.16395864106351600,0.03113909559244420,0.0,0.0,0.028557078280835200,0.0,0.0,0.0,0.17391304347826100,0.045454545454545500,1.0,0.0
1362924,0.0,0.0,0.18463810930576100,0.047967945048654800,0.0,0.24846377363883200,0.04204635143861660,0.0,0.0,0.0,0.17391304347826100,0.12727272727272700,0.25,0.0
1362925,0.13789359391965300,0.1829170024174050,0.16248153618906900,0.031597023468803700,0.45,0.08083646929929020,0.033794934347420500,0.4,0.2631578947368420,0.5,0.3913043478260870,0.20000000000000000,1.0,0.037037037037037000
1362926,0.19543973941368100,0.18855761482675300,0.17282127031019200,0.038923869490555200,0.4,0.05973419711332350,0.03946329913180740,0.0,0.3684210526315790,0.5,0.34782608695652200,0.23636363636363600,1.0,0.018518518518518500
1362928,0.0,0.0,0.18316100443131500,0.08036634230108760,0.53,0.0,0.03135538494654520,0.0,0.0,0.0,0.6956521739130440,0.3909090909090910,1.0,0.12962962962963000
1362929,0.4614549402823020,0.5431103948428690,0.6307237813884790,0.1326846021751570,0.75,0.0475872910017625,0.2164023821482390,0.0,0.631578947368421,0.4,0.043478260869565200,0.21818181818181800,0.5,0.037037037037037000
1362930,0.15743756786102100,0.26430298146655900,0.0,0.03926731539782480,0.0,0.04006097270518740,0.0030135610246107500,0.1,0.21052631578947400,0.2,0.0,0.0,0.25,0.0
1362931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362932,0.13463626492942500,0.10072522159548800,0.0,0.0,0.0,0.0320583051493355,0.0,0.30000000000000000,0.5263157894736840,0.55,0.0,0.0,0.0,0.0
1362933,0.1444082519001090,0.1120064464141820,0.18906942392909900,0.03445907269605040,0.3,0.008669556518839610,0.04706895314630120,0.1,0.15789473684210500,0.1,0.21739130434782600,0.20909090909090900,1.0,0.018518518518518500
1362936,0.15635179153094500,0.0999194198227236,0.1875923190546530,0.014195764167143700,0.535,0.03491640070499690,0.016144076917557600,0.1,0.21052631578947400,0.30000000000000000,0.08695652173913040,0.06363636363636360,0.8333333333333330,0.05555555555555560
1362937,0.0,0.0,0.3870014771048750,0.09341728677733260,0.65,0.0,0.12621080576881700,0.0,0.0,0.0,0.043478260869565200,0.22727272727272700,0.9166666666666670,0.037037037037037000
