cust_id,SV_withdrawal_avg_normalized,SV_deposit_avg_normalized,CK_withdrawal_avg_normalized,CK_deposit_avg_normalized,CC_avg_transaction_normalized,CC_avg_payment_normalized,CC_avg_cash_advance_normalized,SV_avg_bal_normalized,CK_avg_bal_normalized,CC_avg_bal_normalized,SV_small_withdrawal_counts_normalized,SV_large_withdrawal_counts_normalized,SV_deposit_counts_normalized,CK_small_withdrawal_count_normalized,CK_large_withdrawal_count_normalized,CK_deposit_count_normalized,CC_small_transaction_count_normalized,CC_large_transaction_count_normalized,CC_payment_count_normalized,CC_cash_advance_count_normalized
1362624,0.10640608034744843,0.2908944399677679,0.0,0.0,0.24667651403249632,0.048998282770463655,0.645,0.017577287667317677,0.0,0.05826217980914113,0.30000000000000004,0.2631578947368421,0.2,0.0,0.0,0.0,0.21739130434782608,0.20909090909090908,1.0,0.16666666666666666
1362625,0.0,0.0,0.24769230769230768,0.11166500498504486,0.22451994091580504,0.06468231253577561,0.0,0.0,0.00958680453803324,0.03924804477290665,0.0,0.0,0.0,0.06896551724137931,0.05084745762711865,0.17391304347826086,0.2608695652173913,0.19999999999999998,1.0,0.0
1362630,0.0,0.0,0.22923076923076924,0.13310069790628115,0.20974889217134418,0.2253005151688609,0.465,0.0,0.05241344664461841,0.10332209227236852,0.0,0.0,0.0,0.4482758620689655,0.6271186440677966,0.7826086956521738,0.3913043478260869,0.20909090909090908,0.25,0.05555555555555555
1362631,0.0,0.0,0.27692307692307694,0.13609172482552342,0.4062038404726736,0.09467658843732113,0.8250000000000001,0.025246510741675797,0.05015280277975468,0.04326612613905432,0.0,0.0,0.0,0.13793103448275862,0.5254237288135594,0.30434782608695654,0.08695652173913043,0.2818181818181818,1.0,0.07407407407407407
1362632,0.0,0.0,0.32769230769230767,0.2143569292123629,0.0,0.0,0.0,0.0,0.08276468371917779,0.0,0.0,0.0,0.0,0.48275862068965514,0.8135593220338984,0.6521739130434783,0.0,0.0,0.0,0.0
1362633,0.09120521172638436,0.1281224818694601,0.1723076923076923,0.08873379860418742,0.16986706056129985,0.05060103033772181,0.62,0.010146239222598009,0.08833256583078662,0.041615842720815095,0.5,0.47368421052631576,0.35000000000000003,0.6896551724137931,0.7457627118644068,0.7826086956521738,0.2608695652173913,0.3727272727272727,1.0,0.09259259259259259
1362636,0.0,0.0,0.16615384615384615,0.09571286141575273,0.15805022156573117,0.04132799084144247,0.45,0.0,0.026876543726713276,0.04053957092631126,0.0,0.0,0.0,0.6551724137931034,0.4406779661016949,0.5217391304347826,0.3913043478260869,0.24545454545454545,1.0,0.07407407407407407
1362637,0.18566775244299674,0.0306204673650282,0.13076923076923078,0.10219341974077766,0.14032496307237816,0.012707498568975387,0.4,0.0050969370742628495,0.007828525976472558,0.06687235416517184,0.0,0.10526315789473684,0.05,0.4482758620689655,0.4406779661016949,0.6521739130434783,0.13043478260869565,0.13636363636363635,0.5,0.018518518518518517
1362638,0.0,0.0,0.14615384615384616,0.07876370887337986,0.0,0.0,0.0,0.0,0.005526018336333571,0.0,0.0,0.0,0.0,0.24137931034482757,0.2033898305084746,0.4782608695652174,0.0,0.0,0.0,0.0
1362640,0.12160694896851248,0.136986301369863,0.0,0.0,0.1861152141802068,0.06731539782484258,0.4,0.06702234078026009,0.0,0.056827150749802685,0.1,0.3157894736842105,0.55,0.0,0.0,0.0,0.43478260869565216,0.34545454545454546,1.0,0.05555555555555555
1362641,0.0,0.0,0.16153846153846155,0.20987038883349948,0.13884785819793205,0.02301087578706354,0.65,0.006716524555804316,0.07765730313559677,0.008107914185262253,0.0,0.0,0.0,0.10344827586206896,0.2542372881355932,0.08695652173913043,0.17391304347826086,0.09999999999999999,0.8333333333333333,0.037037037037037035
1362642,0.0988056460369164,0.09427880741337631,0.10153846153846154,0.06530408773678963,0.16248153618906944,0.05392100744132799,0.41500000000000004,0.009288810555899587,0.005651609662159334,0.04914974528234197,0.4,0.3157894736842105,0.35000000000000003,0.6551724137931034,0.288135593220339,0.7826086956521738,0.6086956521739131,0.3090909090909091,1.0,0.1111111111111111
1362643,0.06080347448425624,0.1168412570507655,0.2169230769230769,0.10319042871385842,0.21122599704579026,0.094791070406411,0.9,0.021388081741532894,0.13434085485829111,0.03802827007246897,0.30000000000000004,0.05263157894736842,0.2,0.13793103448275862,0.3220338983050847,0.17391304347826086,0.043478260869565216,0.12727272727272726,0.3333333333333333,0.018518518518518517
1362644,0.0,0.0,0.14923076923076922,0.09571286141575273,0.24372230428360414,0.012020606754436176,0.0,0.006287810222455104,0.012852179009503077,0.010260457774269928,0.0,0.0,0.0,0.20689655172413793,0.15254237288135594,0.34782608695652173,0.08695652173913043,0.06363636363636363,1.0,0.0
1362645,0.0,0.0,0.26153846153846155,0.26570289132602193,0.35893648449039883,0.10223239839725243,0.9,0.0,0.023359986603591912,0.1740690248977542,0.0,0.0,0.0,0.3448275862068966,0.5084745762711864,0.6086956521739131,0.08695652173913043,0.18181818181818182,0.75,0.037037037037037035
1362649,0.0,0.0,0.11692307692307692,0.10019940179461614,0.15214180206794684,0.058042358328563255,0.365,0.0,0.005191108134131536,0.04965200545311042,0.0,0.0,0.0,0.6551724137931034,0.3728813559322034,0.6521739130434783,0.7826086956521738,0.39999999999999997,1.0,0.1111111111111111
1362650,0.11292073832790446,0.0918614020950846,0.0,0.0,0.18020679468242246,0.024842587292501432,0.0,0.007383413518791978,0.0,0.047212456052235056,0.4,0.3684210526315789,0.5,0.0,0.0,0.0,0.13043478260869565,0.06363636363636363,0.08333333333333333,0.0
1362652,0.0,0.0,0.09538461538461539,0.08175473579262213,0.0,0.0,0.0,0.0,0.005526018336333571,0.0,0.0,0.0,0.0,0.6551724137931034,0.2033898305084746,0.43478260869565216,0.0,0.0,0.0,0.0
1362653,0.0,0.0,0.18923076923076923,0.15453639082751744,0.2658788774002954,0.13325701202060675,0.0,0.0,0.011554401975970192,0.051517543230250415,0.0,0.0,0.0,0.48275862068965514,0.423728813559322,0.7391304347826086,0.13043478260869565,0.20909090909090908,0.25,0.0
1362654,0.1498371335504886,0.1345688960515713,0.0,0.0,0.0,0.0,0.0,0.0383461153717906,0.0,0.0,0.30000000000000004,0.10526315789473684,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362656,0.1248642779587405,0.17485898468976632,0.0,0.0,0.16100443131462336,0.044533485975958784,0.6,0.028056971371409518,0.0,0.030494367510942096,0.5,0.42105263157894735,0.4,0.0,0.0,0.0,0.30434782608695654,0.2545454545454545,1.0,0.05555555555555555
1362657,0.0,0.0,0.20923076923076922,0.19441674975074774,0.0,0.0,0.0,0.0,0.033700339096579726,0.0,0.0,0.0,0.0,0.27586206896551724,0.4576271186440678,0.5217391304347826,0.0,0.0,0.0,0.0
1362658,0.0,0.0,0.583076923076923,0.3464606181455633,0.0,0.06456783056668575,0.0,0.011289477444862573,0.2184033156110018,0.035803975030494366,0.0,0.0,0.0,0.034482758620689655,0.13559322033898305,0.043478260869565216,0.0,0.0,0.6666666666666666,0.0
1362659,0.13137893593919653,0.0958904109589041,0.0,0.0,0.0,0.0,0.0,0.017529652741389987,0.0,0.0,0.4,0.7368421052631579,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362661,0.21715526601520088,0.1829170024174053,0.0,0.0,0.16395864106351551,0.04441900400686892,0.8,0.0567808317058067,0.0,0.045418669728061994,0.30000000000000004,0.3157894736842105,0.7000000000000001,0.0,0.0,0.0,0.34782608695652173,0.2818181818181818,1.0,0.037037037037037035
1362662,0.0,0.0,0.19538461538461538,0.11316051844466599,0.0,0.0,0.0,0.0,0.05898605936283334,0.0,0.0,0.0,0.0,0.5517241379310345,0.5423728813559322,0.6956521739130435,0.0,0.0,0.0,0.0
1362663,0.0,0.0,0.14461538461538462,0.15154536390827517,0.22156573116691286,0.029536348025186034,0.5,0.0,0.008414618830326119,0.24122838487479373,0.0,0.0,0.0,0.5862068965517241,0.4406779661016949,0.5652173913043478,0.34782608695652173,0.22727272727272727,1.0,0.05555555555555555
1362664,0.0,0.0,0.32153846153846155,0.2427716849451645,0.29985228951255544,0.09937034917000573,0.465,0.0,0.23694896805793947,0.06436105331132956,0.0,0.0,0.0,0.1724137931034483,0.8305084745762712,0.8695652173913043,0.043478260869565216,0.21818181818181817,0.41666666666666663,0.05555555555555555
1362665,0.18023887079261672,0.10475423045930701,0.0,0.0,0.0,0.0,0.0,0.10260563044824465,0.0,0.0,0.2,0.2631578947368421,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362666,0.14223669923995658,0.0741337630942788,0.0,0.0,0.0,0.0,0.0,0.022340780260086696,0.0,0.0,0.1,0.21052631578947367,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362668,0.14006514657980457,0.1160354552780016,0.0,0.0,0.0,0.0,0.0,0.04763492592769018,0.0,0.0,0.0,0.3157894736842105,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362669,0.14006514657980457,0.1829170024174053,0.0,0.0,0.0,0.0,0.0,0.06387843566903254,0.0,0.0,0.0,0.3157894736842105,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362670,0.0,0.0,0.18153846153846154,0.11515453639082751,0.0,0.0,0.0,0.0,0.03332356511910244,0.0,0.0,0.0,0.0,0.48275862068965514,0.7288135593220338,0.7826086956521738,0.0,0.0,0.0,0.0
1362671,0.14006514657980457,0.11039484286865431,0.0,0.0,0.12850812407680945,0.012707498568975387,0.0,0.01538608107464393,0.0,0.05697065365573653,0.0,0.47368421052631576,0.4,0.0,0.0,0.0,0.21739130434782608,0.09090909090909091,0.16666666666666666,0.0
1362672,0.0,0.0,0.1076923076923077,0.1620139581256231,0.07976366322008863,0.01316542644533486,0.2,0.0,0.007870389751747812,0.00638587931405611,0.0,0.0,0.0,0.5517241379310345,0.23728813559322035,0.34782608695652173,0.30434782608695654,0.045454545454545456,0.3333333333333333,0.018518518518518517
1362674,0.07817589576547232,0.07655116841257051,0.18769230769230769,0.0967098703888335,0.0,0.0,0.0,0.0040489687038536655,0.08004353832628626,0.0,0.30000000000000004,0.21052631578947367,0.2,0.41379310344827586,0.6440677966101694,0.8695652173913043,0.0,0.0,0.0,0.0
1362675,0.06948968512486428,0.0652699435938759,0.18615384615384614,0.06430707876370886,0.12703101920236337,0.007326846021751574,0.4,0.015719525556137762,0.09737514129024155,0.04785821912893736,0.30000000000000004,0.05263157894736842,0.2,0.06896551724137931,0.13559322033898305,0.17391304347826086,0.21739130434782608,0.08181818181818182,1.0,0.05555555555555555
1362677,0.0,0.0,0.13692307692307693,0.13359920239282153,0.0,0.0,0.0,0.0,0.02536944781680412,0.0,0.0,0.0,0.0,0.7241379310344828,0.4067796610169492,0.6956521739130435,0.0,0.0,0.0,0.0
1362680,0.0,0.0,0.12,0.11964107676969092,0.14918759231905465,0.05609616485403549,0.4,0.0,0.008623937706702391,0.04656669297553276,0.0,0.0,0.0,0.6206896551724138,0.3898305084745763,0.6956521739130435,0.2608695652173913,0.10909090909090909,0.16666666666666666,0.037037037037037035
1362681,0.3930510314875136,0.20064464141821112,0.0,0.0,0.0,0.0,0.0,0.18868194159958082,0.0,0.0,0.1,0.3684210526315789,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362682,0.0,0.0,0.2676923076923077,0.08973080757726819,0.0,0.0,0.0,0.011527652074501024,0.08912797756101645,0.0,0.0,0.0,0.0,0.10344827586206896,0.4067796610169492,0.2608695652173913,0.0,0.0,0.0,0.0
1362683,0.0,0.0,0.0,0.0,0.3559822747415067,0.2524327418431597,0.915,0.0,0.0,0.19681423548826865,0.0,0.0,0.0,0.0,0.0,0.0,0.3913043478260869,0.9636363636363636,1.0,0.1111111111111111
1362685,0.15852334419109665,0.38839645447219984,0.2123076923076923,0.2003988035892323,0.3323485967503693,0.09456210646823125,1.0,0.04663459248320869,0.010424080043538326,0.07376049364999641,0.2,0.2631578947368421,0.25,0.48275862068965514,0.4406779661016949,0.6086956521739131,0.17391304347826086,0.22727272727272727,0.5833333333333333,0.037037037037037035
1362686,0.13246471226927253,0.0999194198227236,0.12,0.11465603190428712,0.0,0.008471665712650258,0.385,0.007097603963225838,0.008372755055050864,0.0066728851259238,0.0,0.2631578947368421,0.25,0.5172413793103449,0.3559322033898305,0.4782608695652174,0.0,0.0,0.5,0.12962962962962962
1362687,0.1205211726384365,0.1893634165995165,0.17076923076923076,0.10917248255234296,0.1432791728212703,0.04441900400686892,0.635,0.016719859000619255,0.02800686565914514,0.01671808854129296,0.4,0.3157894736842105,0.35000000000000003,0.4482758620689655,0.4067796610169492,0.8260869565217391,0.4782608695652174,0.16363636363636364,0.5833333333333333,0.05555555555555555
1362690,0.08034744842562433,0.11764705882352941,0.2230769230769231,0.13310069790628115,0.1329394387001477,0.012707498568975387,0.5,0.008145572333635021,0.052245991543517396,0.07254071894955873,0.2,0.21052631578947367,0.1,0.48275862068965514,0.6779661016949152,0.7826086956521738,0.34782608695652173,0.11818181818181818,1.0,0.07407407407407407
1362693,0.042345276872964174,0.062046736502820304,0.14307692307692307,0.1176470588235294,0.16100443131462336,0.011562678878076703,0.2,0.00257228600009527,0.025704358019006154,0.05811867690320729,0.6000000000000001,0.10526315789473684,0.1,0.6896551724137931,0.5254237288135594,0.5217391304347826,0.08695652173913043,0.09999999999999999,0.41666666666666663,0.018518518518518517
1362694,0.0,0.0,0.2276923076923077,0.13359920239282153,0.3131462333825702,0.08734974241556955,0.4,0.0,0.05404613388035333,0.054315849895960396,0.0,0.0,0.0,0.5172413793103449,0.5932203389830508,0.5652173913043478,0.2608695652173913,0.33636363636363636,1.0,0.037037037037037035
1362697,0.10532030401737243,0.09427880741337631,0.16923076923076924,0.10169491525423728,0.0,0.0,0.0,0.028199876149192588,0.053292585925398754,0.0,0.1,0.21052631578947367,0.2,0.48275862068965514,0.5423728813559322,0.5217391304347826,0.0,0.0,0.0,0.0
1362698,0.3127035830618893,0.48348106365834004,0.3569230769230769,0.2517447657028913,0.20974889217134418,0.028620492272467088,0.7000000000000001,0.030010003334444816,0.10160338259304225,0.17356676472698573,0.1,0.894736842105263,0.65,0.4482758620689655,0.7796610169491526,0.6521739130434783,0.21739130434782608,0.13636363636363635,1.0,0.018518518518518517
1362699,0.0,0.0,0.1076923076923077,0.13110667996011963,0.24519940915805025,0.051402404121350886,0.275,0.0,0.013898773391384435,0.04613618425773122,0.0,0.0,0.0,0.7241379310344828,0.3220338983050847,0.5217391304347826,0.21739130434782608,0.2636363636363636,1.0,0.07407407407407407
1362700,0.0,0.0,0.09076923076923077,0.23479561316051842,0.22304283604135894,0.025987406983400116,0.1,0.014957366741294718,0.13434085485829111,0.019875152471837555,0.0,0.0,0.0,0.034482758620689655,0.01694915254237288,0.17391304347826086,0.08695652173913043,0.12727272727272726,1.0,0.018518518518518517
1362701,0.20521172638436483,0.39161966156325545,0.19230769230769232,0.1575274177467597,0.0,0.0,0.0,0.04168056018672891,0.009837987189684766,0.0,0.1,0.3157894736842105,0.30000000000000004,0.13793103448275862,0.1864406779661017,0.2608695652173913,0.0,0.0,0.0,0.0
1362702,0.10749185667752444,0.1200644641418211,0.15076923076923077,0.10717846460618145,0.0,0.0,0.0,0.016243509741342352,0.010968309122116632,0.0,0.4,0.47368421052631576,0.2,0.48275862068965514,0.3389830508474576,0.6956521739130435,0.0,0.0,0.0,0.0
1362703,0.1715526601520087,0.1361804995970991,0.24461538461538462,0.17946161515453637,0.2481536189069424,0.06811677160847167,0.47500000000000003,0.3435907207164293,0.06656340268765437,0.05639664203200115,0.0,0.5789473684210527,0.45,0.27586206896551724,0.9661016949152542,0.8260869565217391,0.17391304347826086,0.3090909090909091,1.0,0.07407407407407407
1362705,0.28013029315960913,0.314262691377921,0.24153846153846154,0.13110667996011963,0.20974889217134418,0.06090440755580996,0.76,0.04958795789072548,0.08690919747142797,0.026332783238860586,0.30000000000000004,0.3157894736842105,0.45,0.3103448275862069,0.7796610169491526,0.8695652173913043,0.21739130434782608,0.2727272727272727,0.8333333333333333,0.09259259259259259
1362708,0.12160694896851248,0.09347300564061241,0.08461538461538462,0.08275174476570288,0.12112259970457903,0.01041785918717802,0.2,0.2082122612299338,0.004814334156654247,0.06299777570495803,0.7000000000000001,0.5789473684210527,0.30000000000000004,1.0,0.2542372881355932,0.6521739130434783,0.2608695652173913,0.12727272727272726,1.0,0.018518518518518517
1362709,0.09771986970684039,0.0926672038678485,0.16,0.11515453639082751,0.16838995568685378,0.040870062965083,0.4,0.020292478445196018,0.04630133545443128,0.015641816746789123,0.2,0.3157894736842105,0.65,0.48275862068965514,0.4745762711864407,0.43478260869565216,0.30434782608695654,0.2818181818181818,1.0,0.037037037037037035
1362711,0.11943539630836049,0.09427880741337631,0.11846153846153847,0.07427716849451645,0.0,0.0,0.0,0.008574286666984234,0.015238414200192573,0.0,0.1,0.3157894736842105,0.25,0.6551724137931034,0.288135593220339,0.8695652173913043,0.0,0.0,0.0,0.0
1362713,0.0,0.0,0.19846153846153847,0.0682951146560319,0.0,0.0,0.0,0.022150240556375937,0.00958680453803324,0.0,0.0,0.0,0.0,0.06896551724137931,0.06779661016949153,0.13043478260869565,0.0,0.0,0.0,0.0
1362714,0.0,0.0,0.0,0.0,0.17134416543574596,0.04613623354321694,0.4,0.0,0.0,0.0200186553777714,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.2545454545454545,1.0,0.05555555555555555
1362715,0.04560260586319218,0.1345688960515713,0.14153846153846153,0.0797607178464606,0.1964549483013294,0.043045220377790495,0.41500000000000004,0.003382079740866003,0.05354376857705028,0.04032431656741049,0.4,0.10526315789473684,0.1,0.6896551724137931,0.5254237288135594,0.6521739130434783,0.2608695652173913,0.24545454545454545,1.0,0.12962962962962962
1362717,0.0,0.0,0.13076923076923078,0.1271186440677966,0.13737075332348597,0.04579278763594734,0.6,0.008860096222550374,0.008916984133629171,0.038817536055105115,0.0,0.0,0.0,0.5172413793103449,0.3559322033898305,0.5217391304347826,0.13043478260869565,0.13636363636363635,0.16666666666666666,0.018518518518518517
1362718,0.0,0.0,0.0,0.0,0.0,0.01877504293073841,0.0,0.09012527985518982,0.029220915142127518,0.03795651861950205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1362720,0.11726384364820848,0.1095890410958904,0.13692307692307693,0.10069790628115652,0.22156573116691286,0.11448196908986835,0.5650000000000001,0.06807030915066928,0.010926445346841378,0.040396068020377415,0.4,0.2631578947368421,0.65,0.4482758620689655,0.4406779661016949,0.5652173913043478,0.08695652173913043,0.2636363636363636,0.3333333333333333,0.05555555555555555
1362721,0.11183496199782846,0.058823529411764705,0.0,0.0,0.15066469719350076,0.06101888952489983,0.2,0.00500166722240747,0.0,0.04125708545598048,0.1,0.15789473684210525,0.2,0.0,0.0,0.0,0.21739130434782608,0.12727272727272726,0.16666666666666666,0.05555555555555555
1362722,0.0,0.0,0.40307692307692305,0.3494516450648056,0.4342688330871492,0.06056096164854036,0.6,0.012337445815271757,0.21593335286976179,0.06378704168759418,0.0,0.0,0.0,0.20689655172413793,0.847457627118644,0.5652173913043478,0.043478260869565216,0.1909090909090909,0.8333333333333333,0.037037037037037035
1362725,1.0,0.3182917002417405,0.44461538461538463,0.35892323030907275,0.58493353028065,0.1287922152261019,0.9,0.7920735483256324,0.047682840038514675,0.0940661548396355,0.0,0.21052631578947367,0.25,0.3448275862068966,0.6440677966101694,0.6086956521739131,0.043478260869565216,0.2545454545454545,0.75,0.05555555555555555
1362726,0.0,0.0,0.10615384615384615,0.1340977068793619,0.1536189069423929,0.03789353176874642,0.4,0.0,0.006363293841838657,0.03264691109994977,0.0,0.0,0.0,0.5862068965517241,0.4067796610169492,0.43478260869565216,0.30434782608695654,0.1909090909090909,1.0,0.018518518518518517
1362727,0.0,0.0,0.3830769230769231,0.49501495513459615,0.6661742983751847,0.18546078992558673,1.0,0.43204877816415,0.024280989659647506,0.23878883547391835,0.0,0.0,0.0,0.3448275862068966,0.4745762711864407,0.3913043478260869,0.043478260869565216,0.12727272727272726,0.5833333333333333,0.05555555555555555
1362729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763826037250512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362730,0.0,0.0,0.12,0.09122632103688932,0.19940915805022158,0.021064682312535776,0.0,0.0,0.009963578515510529,0.12176221568486761,0.0,0.0,0.0,0.6206896551724138,0.3728813559322034,0.6956521739130435,0.30434782608695654,0.17272727272727273,0.25,0.0
1362734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02081646263040061,0.013480135638631891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362735,0.06948968512486428,0.0999194198227236,0.1753846153846154,0.12861415752741773,0.16395864106351551,0.0,0.85,0.012099271185633307,0.061665340980449616,0.13740403243165675,0.5,0.21052631578947367,0.30000000000000004,0.4482758620689655,0.6779661016949152,0.5652173913043478,0.21739130434782608,0.17272727272727273,0.0,0.037037037037037035
1362736,0.0,0.0,0.17384615384615384,0.07926221335992023,0.18168389955686856,0.035832856325128795,0.0,0.10312961463344925,0.09582618160505714,0.010762717945038388,0.0,0.0,0.0,0.10344827586206896,0.1694915254237288,0.21739130434782608,0.13043478260869565,0.16363636363636364,0.8333333333333333,0.0
1362737,0.0,0.0,0.26615384615384613,0.24327018943170486,0.39881831610044316,0.526159129937035,0.8,0.0,0.02248084732281157,0.2271651000932769,0.0,0.0,0.0,0.3103448275862069,0.6101694915254238,0.6521739130434783,0.3913043478260869,0.41818181818181815,0.16666666666666666,0.1111111111111111
1362740,0.0,0.0,0.18307692307692308,0.13210368893320037,0.19940915805022158,0.04979965655409273,0.4,0.005668556185395132,0.015615188177669862,0.05080002870058119,0.0,0.0,0.0,0.3448275862068966,0.3389830508474576,0.4782608695652174,0.2608695652173913,0.24545454545454545,1.0,0.05555555555555555
1362742,0.059717698154180245,0.24899274778404512,0.0,0.0,0.1462333825701625,0.03113909559244419,0.0,0.044633925594245706,0.10888767949093649,0.00918418597976609,0.1,0.15789473684210525,0.15000000000000002,0.0,0.0,0.0,0.13043478260869565,0.03636363636363636,1.0,0.0
1362743,0.19326818675352878,0.5068493150684932,0.17076923076923076,0.1081754735792622,0.1432791728212703,0.11196336576989124,0.4,0.1241842518934883,0.030728011052036673,0.130659395852766,0.1,0.3157894736842105,0.15000000000000002,0.5172413793103449,0.4576271186440678,0.7826086956521738,0.6086956521739131,0.2909090909090909,0.16666666666666666,0.1111111111111111
1362744,0.12160694896851248,0.1490733279613215,0.11538461538461539,0.1535393818544367,0.20236336779911376,0.07155123068116771,0.3,0.043109607964559614,0.015322141750743081,0.027696060845232115,0.5,0.5263157894736842,0.9,0.5517241379310345,0.423728813559322,0.43478260869565216,0.43478260869565216,0.40909090909090906,1.0,0.09259259259259259
1362746,0.12160694896851248,0.112812248186946,0.11846153846153847,0.12562313060817545,0.16100443131462336,0.04693760732684602,0.435,0.12185014052303149,0.009419349436932222,0.038100021525435894,0.30000000000000004,0.2631578947368421,0.55,0.6551724137931034,0.3728813559322034,0.5217391304347826,0.30434782608695654,0.3181818181818182,1.0,0.05555555555555555
1362749,0.06188925081433225,0.07332796132151491,0.18,0.10468594217347955,0.17429837518463812,0.02209502003434459,0.2,0.004191873481636736,0.05082262318415875,0.18095716438257875,0.2,0.15789473684210525,0.15000000000000002,0.5517241379310345,0.576271186440678,0.8695652173913043,0.3913043478260869,0.1909090909090909,1.0,0.037037037037037035
1362752,0.0,0.0,0.2907692307692308,0.3614157527417746,0.2865583456425406,0.1229536348025186,0.7000000000000001,0.02881913018625256,0.022522711098086824,0.1379062926024252,0.0,0.0,0.0,0.41379310344827586,0.3559322033898305,0.34782608695652173,0.08695652173913043,0.06363636363636363,0.3333333333333333,0.018518518518518517
1362753,0.0,0.0,0.07538461538461538,0.0777666999002991,0.14032496307237816,0.02346880366342301,0.325,0.0,0.003600284673671872,0.19042835617421253,0.0,0.0,0.0,0.5172413793103449,0.2033898305084746,0.34782608695652173,0.3913043478260869,0.17272727272727273,1.0,0.07407407407407407
1362754,0.0998914223669924,0.10717163577759871,0.1646153846153846,0.10717846460618145,0.11816838995568686,0.012593016599885518,0.3,0.005668556185395132,0.03838908192740821,0.004233335725048432,0.2,0.15789473684210525,0.15000000000000002,0.4482758620689655,0.576271186440678,0.5217391304347826,0.13043478260869565,0.045454545454545456,0.5833333333333333,0.018518518518518517
1362758,0.0,0.0,0.19384615384615383,0.10767696909272183,0.0,0.0,0.0,0.0,0.04663624565663332,0.0,0.0,0.0,0.0,0.3793103448275862,0.711864406779661,0.9130434782608695,0.0,0.0,0.0,0.0
1362759,0.18023887079261672,0.23609991941982272,0.14461538461538462,0.1510468594217348,0.2378138847858198,0.06971951917572983,0.55,0.03963225837183823,0.013521999413907146,0.02554351725622444,0.1,0.7368421052631579,0.4,0.7241379310344828,0.3728813559322034,0.5217391304347826,0.13043478260869565,0.34545454545454546,1.0,0.037037037037037035
1362760,0.0,0.0,0.42615384615384616,0.15004985044865402,0.0,0.0,0.0,0.0,0.10030560555950936,0.0,0.0,0.0,0.0,0.1724137931034483,0.3728813559322034,0.21739130434782608,0.0,0.0,0.0,0.0
1362761,0.12920738327904452,0.0789685737308622,0.2153846153846154,0.10019940179461614,0.0,0.013050944476244991,0.0,0.02319820892678512,0.03110478502951396,0.005309607519552271,0.1,0.21052631578947367,0.15000000000000002,0.1724137931034483,0.3050847457627119,0.17391304347826086,0.0,0.0,0.5833333333333333,0.0
1362763,0.0,0.0,0.10307692307692308,0.07028913260219341,0.20236336779911376,0.05563823697767602,0.5650000000000001,0.0,0.006363293841838657,0.022960464949415227,0.0,0.0,0.0,0.5862068965517241,0.1694915254237288,0.4782608695652174,0.0,0.18181818181818182,0.5,0.05555555555555555
1362764,0.0,0.0,0.14153846153846153,0.13609172482552342,0.0,0.0,0.0,0.0,0.005442290785783062,0.0,0.0,0.0,0.0,0.48275862068965514,0.2711864406779661,0.5217391304347826,0.0,0.0,0.0,0.0
1362765,0.09446254071661238,0.13295729250604352,0.20307692307692307,0.17347956131605183,0.1979320531757755,0.06685746994848311,0.35000000000000003,0.049635592816653175,0.08481600870766526,0.03164239075841286,0.2,0.2631578947368421,0.55,0.3448275862068966,0.7288135593220338,0.6521739130434783,0.3913043478260869,0.3818181818181818,1.0,0.07407407407407407
1362766,0.40608034744842564,0.7582594681708299,0.8292307692307692,0.6271186440677966,0.827178729689808,0.19507727532913566,1.0,1.0,0.25871813120107173,0.3053024323742556,0.0,1.0,0.9500000000000001,0.06896551724137931,0.6610169491525424,0.5217391304347826,0.043478260869565216,0.21818181818181817,1.0,0.07407407407407407
1362767,0.14006514657980457,0.09669621273166801,0.13692307692307693,0.12362911266201394,0.1964549483013294,0.057927876359473385,0.32,0.029724193778878676,0.00958680453803324,0.03824352443136973,0.1,0.10526315789473684,0.5,0.7241379310344828,0.4067796610169492,0.6956521739130435,0.2608695652173913,0.21818181818181817,0.6666666666666666,0.09259259259259259
1362768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10323606982877716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362769,0.0,0.0,0.0,0.0,0.20384047267355984,0.06788780767029193,0.0,0.0,0.0,0.033364425629619,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.2545454545454545,0.5833333333333333,0.0
1362770,0.0,0.0,0.36153846153846153,0.4616151545363908,0.5096011816838996,0.16462507155123068,1.0,0.0,0.02972328044543057,0.20693119035660473,0.0,0.0,0.0,0.41379310344827586,0.5423728813559322,0.4782608695652174,0.0,0.3,0.9166666666666666,0.037037037037037035
